经度,纬度,区域,存量,日期,套均价,供应套数,供应面积,成交均价,成交套数,成交金额,成交面积,项目名称
120.8728,32.04902,港闸区,-14320,2016-05-01 00:00:00,830466,0,0,7365,127,105469211,14320,银洲皇家花园
120.8728,32.04902,港闸区,-16774,2016-04-01 00:00:00,801464,0,0,7024,147,117815261,16774,银洲皇家花园
120.8728,32.04902,港闸区,1816,2016-03-01 00:00:00,735175,164,17374,6616,140,102924554,15558,银洲皇家花园
120.8728,32.04902,港闸区,-4639,2016-02-01 00:00:00,740842,0,0,6548,41,30374535,4639,银洲皇家花园
120.8728,32.04902,港闸区,16112,2016-01-01 00:00:00,777370,204,25588,6727,82,63744310,9476,银洲皇家花园
120.8728,32.04902,港闸区,46401,2015-12-01 00:00:00,722174,441,47644,6389,11,7943919,1243,银洲皇家花园
120.8728,32.04902,港闸区,-1762,2015-11-01 00:00:00,749137,0,0,6379,15,11237053,1762,银洲皇家花园
120.8728,32.04902,港闸区,-1737,2015-10-01 00:00:00,741411,0,0,6401,15,11121170,1737,银洲皇家花园
120.8728,32.04902,港闸区,-2990,2015-09-01 00:00:00,717728,0,0,6242,26,18660923,2990,银洲皇家花园
120.8728,32.04902,港闸区,-2400,2015-08-01 00:00:00,736803,0,0,6139,20,14736068,2400,银洲皇家花园
120.8728,32.04902,港闸区,-2183,2015-07-01 00:00:00,741153,0,0,6111,18,13340751,2183,银洲皇家花园
120.8728,32.04902,港闸区,-2008,2015-06-01 00:00:00,733782,0,0,6211,17,12474289,2008,银洲皇家花园
120.8728,32.04902,港闸区,-2761,2015-05-01 00:00:00,737600,0,0,6144,23,16964798,2761,银洲皇家花园
120.8728,32.04902,港闸区,-3172,2015-04-01 00:00:00,722296,0,0,6147,27,19501997,3172,银洲皇家花园
120.8728,32.04902,港闸区,-3538,2015-03-01 00:00:00,738338,0,0,6052,29,21411791,3538,银洲皇家花园
120.8728,32.04902,港闸区,-2607,2015-02-01 00:00:00,706783,0,0,5964,22,15549234,2607,银洲皇家花园
120.8728,32.04902,港闸区,-2768,2015-01-01 00:00:00,719965,0,0,5981,23,16559189,2768,银洲皇家花园
120.8728,32.04902,港闸区,-2739,2014-12-01 00:00:00,826251,0,0,6336,21,17351280,2739,银洲皇家花园
120.8728,32.04902,港闸区,-2981,2014-11-01 00:00:00,883847,0,0,6819,23,20328491,2981,银洲皇家花园
120.8728,32.04902,港闸区,-1141,2014-10-01 00:00:00,773043,0,0,6777,10,7730430,1141,银洲皇家花园
120.8728,32.04902,港闸区,-286,2014-09-01 00:00:00,975155,0,0,6815,2,1950310,286,银洲皇家花园
120.8728,32.04902,港闸区,-1164,2014-08-01 00:00:00,870241,0,0,6732,9,7832166,1164,银洲皇家花园
120.8728,32.04902,港闸区,-1750,2014-07-01 00:00:00,861605,0,0,6892,14,12062466,1750,银洲皇家花园
120.8728,32.04902,港闸区,-1200,2014-06-01 00:00:00,930160,0,0,7753,10,9301604,1200,银洲皇家花园
120.8728,32.04902,港闸区,-1995,2014-05-01 00:00:00,923630,0,0,7407,16,14778080,1995,银洲皇家花园
120.8728,32.04902,港闸区,-7274,2014-04-01 00:00:00,836795,0,0,6902,60,50207676,7274,银洲皇家花园
120.8728,32.04902,港闸区,-990,2014-03-01 00:00:00,760053,0,0,6907,9,6840476,990,银洲皇家花园
120.8728,32.04902,港闸区,-1046,2014-02-01 00:00:00,910938,0,0,7840,9,8198445,1046,银洲皇家花园
120.8728,32.04902,港闸区,-1782,2014-01-01 00:00:00,931617,0,0,7840,15,13974251,1782,银洲皇家花园
120.8728,32.04902,港闸区,-343,2013-12-01 00:00:00,848864,0,0,7423,3,2546593,343,银洲皇家花园
120.8728,32.04902,港闸区,-1195,2013-11-01 00:00:00,871028,0,0,7289,10,8710282,1195,银洲皇家花园
120.8728,32.04902,港闸区,-1741,2013-10-01 00:00:00,794943,0,0,6848,15,11924148,1741,银洲皇家花园
120.8728,32.04902,港闸区,-1303,2013-09-01 00:00:00,869902,0,0,7342,11,9568918,1303,银洲皇家花园
120.8728,32.04902,港闸区,-1501,2013-08-01 00:00:00,879055,0,0,7612,13,11427718,1501,银洲皇家花园
120.8728,32.04902,港闸区,-2492,2013-07-01 00:00:00,956536,0,0,8060,21,20087250,2492,银洲皇家花园
120.8728,32.04902,港闸区,-1039,2013-06-01 00:00:00,950142,0,0,8232,9,8551277,1039,银洲皇家花园
120.8728,32.04902,港闸区,-1402,2013-05-01 00:00:00,1002702,0,0,8580,12,12032420,1402,银洲皇家花园
120.8728,32.04902,港闸区,-1627,2013-04-01 00:00:00,1047053,0,0,9012,14,14658739,1627,银洲皇家花园
120.8728,32.04902,港闸区,-3026,2013-03-01 00:00:00,1090809,0,0,9012,25,27270222,3026,银洲皇家花园
120.8728,32.04902,港闸区,-357,2013-02-01 00:00:00,1032196,0,0,8685,3,3096589,357,银洲皇家花园
120.8728,32.04902,港闸区,-2513,2013-01-01 00:00:00,1121159,0,0,8924,20,22423189,2513,银洲皇家花园
120.888104439,31.9874217008,崇川区,-130,2017-03-01 00:00:00,1762382,0,0,13562,1,1762382,130,印力中心
120.888104439,31.9874217008,崇川区,-222,2017-02-01 00:00:00,1420272,0,0,12783,2,2840544,222,印力中心
120.888104439,31.9874217008,崇川区,-482,2017-01-01 00:00:00,1596101,0,0,13244,4,6384403,482,印力中心
120.888104439,31.9874217008,崇川区,-390,2016-12-01 00:00:00,1680984,0,0,12933,3,5042951,390,印力中心
120.888104439,31.9874217008,崇川区,-130,2016-11-01 00:00:00,1589678,0,0,12233,1,1589678,130,印力中心
120.888104439,31.9874217008,崇川区,-1279,2016-10-01 00:00:00,1343752,0,0,11560,11,14781277,1279,印力中心
120.888104439,31.9874217008,崇川区,-3132,2016-09-01 00:00:00,1361810,0,0,11740,27,36768864,3132,印力中心
120.888104439,31.9874217008,崇川区,-3782,2016-08-01 00:00:00,1435617,0,0,12146,32,45939736,3782,印力中心
120.888104439,31.9874217008,崇川区,-3002,2016-07-01 00:00:00,1434603,0,0,12425,26,37299682,3002,印力中心
120.888104439,31.9874217008,崇川区,-3576,2016-06-01 00:00:00,1417381,0,0,12288,31,43938826,3576,印力中心
120.888104439,31.9874217008,崇川区,-3522,2016-05-01 00:00:00,1444654,0,0,12306,30,43339609,3522,印力中心
120.888104439,31.9874217008,崇川区,-4096,2016-04-01 00:00:00,1446586,0,0,12362,35,50630505,4096,印力中心
120.888104439,31.9874217008,崇川区,-3056,2016-03-01 00:00:00,1392247,0,0,12300,27,37590677,3056,印力中心
120.888104439,31.9874217008,崇川区,-315,2016-02-01 00:00:00,1281976,0,0,12228,3,3845927,315,印力中心
120.888104439,31.9874217008,崇川区,-1002,2016-01-01 00:00:00,1517802,0,0,12116,8,12142417,1002,印力中心
120.888104439,31.9874217008,崇川区,-2780,2015-12-01 00:00:00,1399897,0,0,12087,24,33597524,2780,印力中心
120.888104439,31.9874217008,崇川区,-1874,2015-11-01 00:00:00,1489680,0,0,11921,15,22345198,1874,印力中心
120.888104439,31.9874217008,崇川区,-520,2015-10-01 00:00:00,1577264,0,0,12130,4,6309056,520,印力中心
120.888104439,31.9874217008,崇川区,-927,2015-09-01 00:00:00,1408239,0,0,12159,8,11265915,927,印力中心
120.888104439,31.9874217008,崇川区,-1316,2015-08-01 00:00:00,1477507,0,0,12346,11,16252578,1316,印力中心
120.888104439,31.9874217008,崇川区,34865,2015-06-01 00:00:00,0,297,34865,0,0,0,0,印力中心
120.91392,31.93694,经济技术开发区,-422,2018-01-01 00:00:00,1236593,0,0,8782,3,3709780,422,优山美地花园
120.91392,31.93694,经济技术开发区,-963,2017-03-01 00:00:00,2179752,0,0,11316,5,10898762,963,优山美地花园
120.91392,31.93694,经济技术开发区,-1202,2017-02-01 00:00:00,3647195,0,0,15168,5,18235975,1202,优山美地花园
120.91392,31.93694,经济技术开发区,-556,2017-01-01 00:00:00,12398000,0,0,22311,1,12398000,556,优山美地花园
120.91392,31.93694,经济技术开发区,1433,2016-12-01 00:00:00,8229897,4,1871,18782,1,8229897,438,优山美地花园
120.91392,31.93694,经济技术开发区,-1128,2016-11-01 00:00:00,1791447,0,0,11114,7,12540132,1128,优山美地花园
120.91392,31.93694,经济技术开发区,570,2016-10-01 00:00:00,0,2,570,0,0,0,0,优山美地花园
120.91392,31.93694,经济技术开发区,-184,2016-09-01 00:00:00,1395279,0,0,7567,1,1395279,184,优山美地花园
120.91392,31.93694,经济技术开发区,-630,2016-08-01 00:00:00,1245898,0,0,7913,4,4983593,630,优山美地花园
120.91392,31.93694,经济技术开发区,-422,2016-07-01 00:00:00,1079126,0,0,7671,3,3237379,422,优山美地花园
120.91392,31.93694,经济技术开发区,-281,2016-04-01 00:00:00,1031533,0,0,7333,2,2063066,281,优山美地花园
120.91392,31.93694,经济技术开发区,-465,2016-03-01 00:00:00,1799853,0,0,7747,2,3599706,465,优山美地花园
120.91392,31.93694,经济技术开发区,-139,2016-01-01 00:00:00,1021133,0,0,7341,1,1021133,139,优山美地花园
120.91392,31.93694,经济技术开发区,-401,2015-12-01 00:00:00,1471571,0,0,7345,2,2943142,401,优山美地花园
120.91392,31.93694,经济技术开发区,-702,2015-10-01 00:00:00,1022179,0,0,7283,5,5110894,702,优山美地花园
120.91392,31.93694,经济技术开发区,-280,2015-09-01 00:00:00,958147,0,0,6850,2,1916294,280,优山美地花园
120.91392,31.93694,经济技术开发区,-141,2015-07-01 00:00:00,925046,0,0,6576,1,925046,141,优山美地花园
120.91392,31.93694,经济技术开发区,-139,2015-05-01 00:00:00,1015608,0,0,7284,1,1015608,139,优山美地花园
120.91392,31.93694,经济技术开发区,-141,2015-03-01 00:00:00,871029,0,0,6192,1,871029,141,优山美地花园
120.91392,31.93694,经济技术开发区,-281,2014-10-01 00:00:00,1196047,0,0,8503,2,2392093,281,优山美地花园
120.91392,31.93694,经济技术开发区,-281,2014-09-01 00:00:00,934752,0,0,6645,2,1869504,281,优山美地花园
120.91392,31.93694,经济技术开发区,-489,2014-08-01 00:00:00,1232896,0,0,7570,3,3698687,489,优山美地花园
120.91392,31.93694,经济技术开发区,-280,2014-07-01 00:00:00,1022839,0,0,7312,2,2045678,280,优山美地花园
120.91392,31.93694,经济技术开发区,-660,2014-06-01 00:00:00,1378318,0,0,6269,3,4134954,660,优山美地花园
120.91392,31.93694,经济技术开发区,-1048,2014-05-01 00:00:00,1124958,0,0,7513,7,7874705,1048,优山美地花园
120.91392,31.93694,经济技术开发区,-281,2014-04-01 00:00:00,1149274,0,0,8170,2,2298548,281,优山美地花园
120.91392,31.93694,经济技术开发区,-983,2014-03-01 00:00:00,1190489,0,0,8477,7,8333422,983,优山美地花园
120.91392,31.93694,经济技术开发区,-1042,2014-01-01 00:00:00,1254356,0,0,8427,7,8780489,1042,优山美地花园
120.91392,31.93694,经济技术开发区,-1606,2013-12-01 00:00:00,1514703,0,0,8487,9,13632323,1606,优山美地花园
120.91392,31.93694,经济技术开发区,-529,2013-11-01 00:00:00,1137006,0,0,8600,4,4548024,529,优山美地花园
120.91392,31.93694,经济技术开发区,-354,2013-10-01 00:00:00,1522372,0,0,8600,2,3044744,354,优山美地花园
120.91392,31.93694,经济技术开发区,-140,2013-08-01 00:00:00,870170,0,0,6200,1,870170,140,优山美地花园
120.91392,31.93694,经济技术开发区,-310,2013-04-01 00:00:00,1161474,0,0,7505,2,2322948,310,优山美地花园
120.91392,31.93694,经济技术开发区,-504,2013-02-01 00:00:00,938778,0,0,7449,4,3755113,504,优山美地花园
120.91392,31.93694,经济技术开发区,-139,2013-01-01 00:00:00,1043946,0,0,7505,1,1043946,139,优山美地花园
120.86352,32.04731,港闸区,-134,2017-12-01 00:00:00,1379652,0,0,10289,1,1379652,134,友谊嘉御龙庭
120.86352,32.04731,港闸区,-285,2016-12-01 00:00:00,1066169,0,0,7473,2,2132338,285,友谊嘉御龙庭
120.86352,32.04731,港闸区,-169,2016-11-01 00:00:00,1280848,0,0,7566,1,1280848,169,友谊嘉御龙庭
120.86352,32.04731,港闸区,-376,2016-10-01 00:00:00,1441419,0,0,7671,2,2882839,376,友谊嘉御龙庭
120.86352,32.04731,港闸区,-639,2016-09-01 00:00:00,1279064,0,0,8001,4,5116257,639,友谊嘉御龙庭
120.86352,32.04731,港闸区,-456,2016-08-01 00:00:00,1229200,0,0,8095,3,3687599,456,友谊嘉御龙庭
120.86352,32.04731,港闸区,-973,2016-07-01 00:00:00,1013833,0,0,7294,7,7096833,973,友谊嘉御龙庭
120.86352,32.04731,港闸区,-677,2016-06-01 00:00:00,1193153,0,0,7050,4,4772613,677,友谊嘉御龙庭
120.86352,32.04731,港闸区,-274,2016-05-01 00:00:00,962780,0,0,7018,2,1925560,274,友谊嘉御龙庭
120.86352,32.04731,港闸区,-283,2016-04-01 00:00:00,991301,0,0,7000,2,1982601,283,友谊嘉御龙庭
120.86352,32.04731,港闸区,-545,2016-03-01 00:00:00,1273983,0,0,7018,3,3821950,545,友谊嘉御龙庭
120.86352,32.04731,港闸区,-193,2016-02-01 00:00:00,1350511,0,0,7012,1,1350511,193,友谊嘉御龙庭
120.86352,32.04731,港闸区,-193,2016-01-01 00:00:00,1327207,0,0,6891,1,1327207,193,友谊嘉御龙庭
120.86352,32.04731,港闸区,-337,2015-11-01 00:00:00,1260527,0,0,7491,2,2521055,337,友谊嘉御龙庭
120.86352,32.04731,港闸区,-393,2015-10-01 00:00:00,923953,0,0,7051,3,2771859,393,友谊嘉御龙庭
120.86352,32.04731,港闸区,-5128,2015-09-01 00:00:00,1094139,0,0,7041,33,36106600,5128,友谊嘉御龙庭
120.86352,32.04731,港闸区,-146,2015-07-01 00:00:00,1089279,0,0,7469,1,1089279,146,友谊嘉御龙庭
120.86352,32.04731,港闸区,-306,2015-06-01 00:00:00,1008290,0,0,6594,2,2016579,306,友谊嘉御龙庭
120.86352,32.04731,港闸区,-602,2015-05-01 00:00:00,1084431,0,0,7207,4,4337723,602,友谊嘉御龙庭
120.86352,32.04731,港闸区,-699,2015-04-01 00:00:00,1013866,0,0,7256,5,5069332,699,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1067,2015-03-01 00:00:00,978918,0,0,7340,8,7831345,1067,友谊嘉御龙庭
120.86352,32.04731,港闸区,-415,2015-02-01 00:00:00,1122601,0,0,8124,3,3367804,415,友谊嘉御龙庭
120.86352,32.04731,港闸区,-224,2015-01-01 00:00:00,1762026,0,0,7869,1,1762026,224,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1021,2014-12-01 00:00:00,881043,0,0,7767,9,7929386,1021,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2683,2014-11-01 00:00:00,888480,0,0,7946,24,21323527,2683,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1298,2014-10-01 00:00:00,965886,0,0,7439,10,9658860,1298,友谊嘉御龙庭
120.86352,32.04731,港闸区,-537,2014-09-01 00:00:00,1038693,0,0,7741,4,4154771,537,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1188,2014-08-01 00:00:00,1137998,0,0,7660,8,9103981,1188,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2030,2014-07-01 00:00:00,1092975,0,0,7538,14,15301650,2030,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1114,2014-06-01 00:00:00,1581437,0,0,8515,6,9488625,1114,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1158,2014-05-01 00:00:00,1417913,0,0,8573,7,9925390,1158,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1319,2014-04-01 00:00:00,1535845,0,0,9314,8,12286762,1319,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1998,2014-03-01 00:00:00,1418684,0,0,9229,13,18442898,1998,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2008,2014-02-01 00:00:00,1319471,0,0,9200,14,18472588,2008,友谊嘉御龙庭
120.86352,32.04731,港闸区,-887,2014-01-01 00:00:00,1170938,0,0,9243,7,8196566,887,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1087,2013-12-01 00:00:00,1505870,0,0,9700,7,10541087,1087,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1348,2013-11-01 00:00:00,1453146,0,0,9700,9,13078316,1348,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2138,2013-10-01 00:00:00,1207702,0,0,9603,17,20530926,2138,友谊嘉御龙庭
120.86352,32.04731,港闸区,-976,2013-09-01 00:00:00,1207414,0,0,8659,7,8451901,976,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2082,2013-08-01 00:00:00,1307178,0,0,9418,15,19607672,2082,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2303,2013-07-01 00:00:00,1502546,0,0,9785,15,22538184,2303,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1525,2013-06-01 00:00:00,1168115,0,0,9193,12,14017381,1525,友谊嘉御龙庭
120.86352,32.04731,港闸区,-3015,2013-05-01 00:00:00,1323930,0,0,10100,23,30450389,3015,友谊嘉御龙庭
120.86352,32.04731,港闸区,-1596,2013-04-01 00:00:00,1432623,0,0,9874,11,15758848,1596,友谊嘉御龙庭
120.86352,32.04731,港闸区,-3197,2013-03-01 00:00:00,1313417,0,0,9861,24,31522003,3197,友谊嘉御龙庭
120.86352,32.04731,港闸区,-358,2013-02-01 00:00:00,1150570,0,0,9650,3,3451709,358,友谊嘉御龙庭
120.86352,32.04731,港闸区,-2479,2013-01-01 00:00:00,1431038,0,0,9814,17,24327643,2479,友谊嘉御龙庭
120.85475,32.05817,港闸区,-600,2018-02-01 00:00:00,1039225,0,0,10390,6,6235351,600,雨润星雨华府
120.85475,32.05817,港闸区,-774,2018-01-01 00:00:00,1239565,0,0,9604,6,7437389,774,雨润星雨华府
120.85475,32.05817,港闸区,-380,2017-12-01 00:00:00,899624,0,0,9463,4,3598494,380,雨润星雨华府
120.85475,32.05817,港闸区,-793,2017-11-01 00:00:00,2233666,0,0,11267,4,8934666,793,雨润星雨华府
120.85475,32.05817,港闸区,-539,2017-10-01 00:00:00,1401179,0,0,10395,4,5604715,539,雨润星雨华府
120.85475,32.05817,港闸区,-2164,2017-09-01 00:00:00,1910249,0,0,10592,12,22922986,2164,雨润星雨华府
120.85475,32.05817,港闸区,-1311,2017-08-01 00:00:00,2364439,0,0,10819,6,14186637,1311,雨润星雨华府
120.85475,32.05817,港闸区,3523,2017-07-01 00:00:00,1605852,18,4166,9993,4,6423410,643,雨润星雨华府
120.85475,32.05817,港闸区,-573,2017-06-01 00:00:00,1362784,0,0,9512,4,5451137,573,雨润星雨华府
120.85475,32.05817,港闸区,-208,2017-05-01 00:00:00,2310043,0,0,11082,1,2310043,208,雨润星雨华府
120.85475,32.05817,港闸区,-754,2017-04-01 00:00:00,2639836,0,0,10502,3,7919507,754,雨润星雨华府
120.85475,32.05817,港闸区,-1187,2017-03-01 00:00:00,2726956,0,0,11484,5,13634780,1187,雨润星雨华府
120.85475,32.05817,港闸区,-790,2017-02-01 00:00:00,1523654,0,0,9644,5,7618268,790,雨润星雨华府
120.85475,32.05817,港闸区,-1125,2017-01-01 00:00:00,1336136,0,0,9498,8,10689088,1125,雨润星雨华府
120.85475,32.05817,港闸区,-12533,2016-12-01 00:00:00,807942,0,0,8187,127,102608692,12533,雨润星雨华府
120.85475,32.05817,港闸区,10797,2016-11-01 00:00:00,1130069,128,12204,8832,11,12430759,1407,雨润星雨华府
120.85475,32.05817,港闸区,-4689,2016-10-01 00:00:00,738954,0,0,7565,48,35469774,4689,雨润星雨华府
120.85475,32.05817,港闸区,-15170,2016-09-01 00:00:00,646914,0,0,6525,153,98977898,15170,雨润星雨华府
120.85475,32.05817,港闸区,17272,2016-08-01 00:00:00,750519,192,18175,6646,8,6004153,903,雨润星雨华府
120.85475,32.05817,港闸区,625,2016-07-01 00:00:00,782600,64,7374,6725,58,45390799,6749,雨润星雨华府
120.85475,32.05817,港闸区,-3532,2016-06-01 00:00:00,1257444,0,0,8545,24,30178658,3532,雨润星雨华府
120.85475,32.05817,港闸区,-4322,2016-05-01 00:00:00,1076548,0,0,7722,31,33372977,4322,雨润星雨华府
120.85475,32.05817,港闸区,-3506,2016-04-01 00:00:00,687404,0,0,6274,32,21996939,3506,雨润星雨华府
120.85475,32.05817,港闸区,-5392,2016-03-01 00:00:00,703734,0,0,6395,49,34482964,5392,雨润星雨华府
120.85475,32.05817,港闸区,-2243,2016-02-01 00:00:00,682249,0,0,6389,21,14327222,2243,雨润星雨华府
120.85475,32.05817,港闸区,-4666,2016-01-01 00:00:00,703549,0,0,6634,44,30956158,4666,雨润星雨华府
120.85475,32.05817,港闸区,-2707,2015-12-01 00:00:00,729369,0,0,6735,25,18234217,2707,雨润星雨华府
120.85475,32.05817,港闸区,-3026,2015-11-01 00:00:00,649170,0,0,6222,29,18825916,3026,雨润星雨华府
120.85475,32.05817,港闸区,-4641,2015-10-01 00:00:00,661418,0,0,6271,44,29102411,4641,雨润星雨华府
120.85475,32.05817,港闸区,11953,2015-09-01 00:00:00,602068,140,14764,6212,29,17459958,2811,雨润星雨华府
120.85475,32.05817,港闸区,-3917,2015-08-01 00:00:00,662978,0,0,6263,37,24530203,3917,雨润星雨华府
120.85475,32.05817,港闸区,-4124,2015-07-01 00:00:00,1208351,0,0,7912,27,32625484,4124,雨润星雨华府
120.85475,32.05817,港闸区,-3352,2015-06-01 00:00:00,796212,0,0,7125,30,23886353,3352,雨润星雨华府
120.85475,32.05817,港闸区,19039,2015-05-01 00:00:00,662390,204,22143,6615,31,20534086,3104,雨润星雨华府
120.85475,32.05817,港闸区,8515,2015-04-01 00:00:00,606663,48,11218,6061,27,16379902,2703,雨润星雨华府
120.85475,32.05817,港闸区,-1671,2015-03-01 00:00:00,636286,18,4167,6103,56,35631998,5838,雨润星雨华府
120.85475,32.05817,港闸区,-4101,2015-02-01 00:00:00,643732,0,0,6122,39,25105532,4101,雨润星雨华府
120.85475,32.05817,港闸区,-5033,2015-01-01 00:00:00,659807,0,0,6161,47,31010941,5033,雨润星雨华府
120.85475,32.05817,港闸区,-4073,2014-12-01 00:00:00,644892,0,0,6175,39,25150807,4073,雨润星雨华府
120.85475,32.05817,港闸区,-7849,2014-11-01 00:00:00,628866,0,0,6009,75,47164955,7849,雨润星雨华府
120.85475,32.05817,港闸区,-5335,2014-10-01 00:00:00,658062,0,0,6167,50,32903117,5335,雨润星雨华府
120.85475,32.05817,港闸区,-2040,2014-09-01 00:00:00,594327,0,0,5826,20,11886550,2040,雨润星雨华府
120.85475,32.05817,港闸区,46961,2014-08-01 00:00:00,0,464,46961,0,0,0,0,雨润星雨华府
120.86565,32.05261,港闸区,-185,2016-07-01 00:00:00,693458,0,0,7489,2,1386916,185,御景澜庭
120.86565,32.05261,港闸区,-279,2016-06-01 00:00:00,652105,0,0,7022,3,1956314,279,御景澜庭
120.86565,32.05261,港闸区,-655,2016-05-01 00:00:00,656275,0,0,7015,7,4593922,655,御景澜庭
120.86565,32.05261,港闸区,-737,2016-04-01 00:00:00,643576,0,0,6983,8,5148610,737,御景澜庭
120.86565,32.05261,港闸区,-3826,2016-03-01 00:00:00,674154,0,0,7049,40,26966177,3826,御景澜庭
120.86565,32.05261,港闸区,-3432,2016-02-01 00:00:00,664502,0,0,6970,36,23922065,3432,御景澜庭
120.86565,32.05261,港闸区,-780,2016-01-01 00:00:00,604767,0,0,6979,9,5442907,780,御景澜庭
120.86565,32.05261,港闸区,-2963,2015-12-01 00:00:00,669671,0,0,7005,31,20759793,2963,御景澜庭
120.86565,32.05261,港闸区,-3943,2015-11-01 00:00:00,655555,0,0,6982,42,27533299,3943,御景澜庭
120.86565,32.05261,港闸区,-3380,2015-10-01 00:00:00,672949,0,0,6969,35,23553231,3380,御景澜庭
120.86565,32.05261,港闸区,-7206,2015-09-01 00:00:00,682841,0,0,6917,73,49847378,7206,御景澜庭
120.86565,32.05261,港闸区,-980,2015-08-01 00:00:00,680065,0,0,6940,10,6800652,980,御景澜庭
120.86565,32.05261,港闸区,-1465,2015-07-01 00:00:00,636527,0,0,6951,16,10184432,1465,御景澜庭
120.86565,32.05261,港闸区,-1607,2015-06-01 00:00:00,693090,0,0,6901,16,11089435,1607,御景澜庭
120.86565,32.05261,港闸区,-2490,2015-05-01 00:00:00,689428,0,0,6923,25,17235700,2490,御景澜庭
120.86565,32.05261,港闸区,11191,2015-04-01 00:00:00,627277,140,13609,6744,26,16309212,2418,御景澜庭
120.86565,32.05261,港闸区,-3254,2015-03-01 00:00:00,640710,0,0,6892,35,22424852,3254,御景澜庭
120.86565,32.05261,港闸区,-2541,2015-02-01 00:00:00,664786,0,0,7064,27,17949211,2541,御景澜庭
120.86565,32.05261,港闸区,5527,2015-01-01 00:00:00,635073,84,7939,6846,26,16511910,2412,御景澜庭
120.86565,32.05261,港闸区,-1827,2014-12-01 00:00:00,671601,0,0,6984,19,12760412,1827,御景澜庭
120.86565,32.05261,港闸区,-3883,2014-11-01 00:00:00,661168,0,0,6980,41,27107884,3883,御景澜庭
120.86565,32.05261,港闸区,-5781,2014-10-01 00:00:00,635243,0,0,6703,61,38749847,5781,御景澜庭
120.86565,32.05261,港闸区,5447,2014-09-01 00:00:00,643363,88,8252,6651,29,18657537,2805,御景澜庭
120.86565,32.05261,港闸区,-3926,2014-08-01 00:00:00,656072,0,0,6851,41,26898963,3926,御景澜庭
120.86565,32.05261,港闸区,-4716,2014-07-01 00:00:00,668933,0,0,7092,50,33446661,4716,御景澜庭
120.86565,32.05261,港闸区,-2855,2014-06-01 00:00:00,703325,0,0,7391,30,21099745,2855,御景澜庭
120.86565,32.05261,港闸区,9884,2014-05-01 00:00:00,774824,136,12713,7942,29,22469885,2829,御景澜庭
120.86565,32.05261,港闸区,-10273,2014-04-01 00:00:00,719897,0,0,7498,107,77029000,10273,御景澜庭
120.86565,32.05261,港闸区,-1909,2014-03-01 00:00:00,771596,0,0,8084,20,15431912,1909,御景澜庭
120.86565,32.05261,港闸区,-2445,2014-02-01 00:00:00,788727,0,0,8064,25,19718173,2445,御景澜庭
120.86565,32.05261,港闸区,42177,2014-01-01 00:00:00,801127,574,55489,8064,134,107351032,13312,御景澜庭
120.88342,32.00555,崇川区,-187,2017-05-01 00:00:00,3716820,0,0,19892,1,3716820,187,圆融广场
120.88342,32.00555,崇川区,-187,2017-04-01 00:00:00,3714017,0,0,19877,1,3714017,187,圆融广场
120.88342,32.00555,崇川区,-331,2017-03-01 00:00:00,6570339,0,0,19829,1,6570339,331,圆融广场
120.88342,32.00555,崇川区,-332,2017-02-01 00:00:00,6696143,0,0,20191,1,6696143,332,圆融广场
120.88342,32.00555,崇川区,-187,2017-01-01 00:00:00,3907220,0,0,20911,1,3907220,187,圆融广场
120.88342,32.00555,崇川区,-144,2016-10-01 00:00:00,2724148,0,0,18977,1,2724148,144,圆融广场
120.88342,32.00555,崇川区,-146,2016-07-01 00:00:00,2550625,0,0,17494,1,2550625,146,圆融广场
120.88342,32.00555,崇川区,-287,2016-06-01 00:00:00,2688835,0,0,18731,2,5377670,287,圆融广场
120.88342,32.00555,崇川区,-146,2016-04-01 00:00:00,2719899,0,0,18655,1,2719899,146,圆融广场
120.88342,32.00555,崇川区,-144,2016-03-01 00:00:00,2709650,0,0,18876,1,2709650,144,圆融广场
120.88342,32.00555,崇川区,-476,2016-02-01 00:00:00,3128793,0,0,19711,3,9386378,476,圆融广场
120.88342,32.00555,崇川区,-1482,2016-01-01 00:00:00,2868392,0,0,17422,9,25815527,1482,圆融广场
120.88342,32.00555,崇川区,-1758,2015-12-01 00:00:00,3345135,0,0,19032,10,33451348,1758,圆融广场
120.88342,32.00555,崇川区,-899,2015-11-01 00:00:00,3499615,0,0,19474,5,17498073,899,圆融广场
120.88342,32.00555,崇川区,-901,2015-10-01 00:00:00,3464748,0,0,19232,5,17323739,901,圆融广场
